,0
IPSOFACTO: a visual correlation tool for aggregate network traffic data,1292
AJAX: an extensible data cleaning tool,1293
High-Concurrency Locking in R-Trees,1294
M. Tamer &#214;zsu,1295
Review of Web caching and replication by Michael Rabinovich and Oliver Spatscheck. Addison Wesley 2002.,1296
"Weiye Zhang, Per-&#197;ke Larson",1297
"Jim Melton, Jan Eike Michels, Vanja Josifovski, Krishna Kulkarni, Peter Schwarz",1298
Self-organizing data sharing communities with SAGRES,1299
"Georges Gardarin, Jean-Robert Gruser, Zhao-Hui Tang",1300
Arvola Chan,1301
"Anindya Datta, Kaushik Dutta, Debra VanderMeer, Krithi Ramamritham, Shamkant B. Navathe",1302
Speeding up construction of PMR quadtree-based spatial indexes,1303
The X-tree: An Index Structure for High-Dimensional Data,1304
Mining Deviants in a Time Series Database,1305
Arnaud Sahuguet,1306
"Yanlei Diao, Hongjun Lu, Songting Chen, Zengping Tian",1307
"David Carmel, Yoelle Maarek, Aya Soffer",1308
Improving the efficiency of database-system teaching,1309
Integrating the UB-Tree into a Database System Kernel,1310
"Byung Suk Lee, Gio Wiederhold",1311
Finding generalized projected clusters in high dimensional spaces,1312
"Dimitris Margaritis, Christos Faloutsos, Sebastian Thrun",1313
Supporting dynamic displays using active rules,1314
Parametric query optimization,1315
"Cecil Eng H. Chua, Roger H. L. Chiang, Ee-Peng Lim",1316
"Probe, count, and classify: categorizing hidden web databases",1317
"Junghoo Cho, Narayanan Shivakumar, Hector Garcia-Molina",1318
Order-of-magnitude advantage on TPC-C through massive parallelism,1319
2003,1320
"Qiang Wang, Brian D. Davison",1321
"William I. Grosky, Farshad Fotouhi, Ishwar K. Sethi, Bogdan Capatina",1322
Dynamic itemset counting and implication rules for market basket data,1323
"Weifa Liang, Maria E. Orlowska, Jeffrey X. Yu",1324
ViST: a dynamic index method for querying XML data by tree structures,1325
"Amol Deshpande, Minos Garofalakis, Rajeev Rastogi",1326
"Mitch Cherniack, Stanley B. Zdonik",1327
"Shekar Ramanathan, Julia Hodges",1328
Wave-indices: indexing evolving databases,1329
&#214;zg&#252;r Ulusoy,1330
"Pavel Zezula, Pasquale Savino, Giuseppe Amato, Fausto Rabitti",1331
Krishna G. Kulkarni,1332
Wavelet-based histograms for selectivity estimation,1333
Qualified Answers That Reflect User Needs and Preferences,1334
The software information base: a server for reuse,1335
DynaMat: a dynamic view management system for data warehouses,1336
Applying update streams in a soft real-time database system,1337
"Jens Lechtenb&#246;rger, Gottfried Vossen",1338
"Counting, enumerating, and sampling of execution plans in a cost-based query optimizer",1339
"Sanjay Agrawal, Surajit Chaudhuri, Vivek Narasayya",1340
"Gennady Antoshenkov, Mohamed Ziauddin",1341
Report on NGITS'99: The fourth international workshop on next generation information technologies and systems,1342
Ariadne: a system for constructing mediators for Internet sources,1343
Data bubbles: quality preserving performance boosting for hierarchical clustering,1344
"Todd Anderson, Yuri Breitbart, Henry F. Korth, Avishai Wool",1345
Pillip A. Bernstein,1346
The National Medical Knowledge Bank,1347
"Laura M. Haas, Donald Kossmann, Ioana Ursu",1348
DB2 Spatial Extender - Spatial data within the RDBMS,1349
"Jignesh Patel, JieBing Yu, Navin Kabra, Kristin Tufte, Biswadeep Nag, Josef Burger, Nancy Hall, Karthikeyan Ramasamy, Roger Lueder, Curt Ellmann, Jim Kupsch, Shelly Guo, Johan Larson, David De Witt, Jeffrey Naughton",1350
DataGuides: Enabling Query Formulation and Optimization in Semistructured Databases,1351
"K. Sel&#231;uk Candan, Wen-Syan Li, Qiong Luo, Wang-Pin Hsiung, Divyakant Agrawal",1352
"Martin Bichler, Arie Segev, J. Leon Zhao",1353
"Osmar R. Za&#239;ane, Jiawei Han, Ze-Nian Li, Sonny H. Chee, Jenny Y. Chiang",1354
"P. Krishnan, Jeffrey Scott Vitter, Bala Iyer",1355
Sybase replication server,1356
Data grid management systems,1357
OPT++ : an object-oriented implementation for extensible database query optimization,1358
Rick Greer,1359
Workshop report on experiences using object data management in the real-world,1360
Optimizing Queries on Compressed Bitmaps,1361
"Peter Buneman, Leonid Libkin, Dan Suciu, Val Tannen, Limsoon Wong",1362
Edward Sciore,1363
"Murali Venkatrao, Michael Pizzo",1364
"Leonard Brown, Le Gruenwald",1365
"Sunita Sarawagi, Michael Stonebraker",1366
Aggregate-Query Processing in Data Warehousing Environments,1367
"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",1368
"David Lomet, Gerhard Weikum",1369
Automating physical database design in a parallel database,1370
"Database tuning: principles, experiments, and troubleshooting techniques (part II)",1371
Evaluation of remote backup algorithms for transaction-processing systems,1372
Online Scaling in a Highly Available Database,1373
"Sridhar Ramaswamy, Sameer Mahajan, Abraham Silberschatz",1374
"Edward Chang, Kwang-Ting Cheng, Lihyuarn L. Chang",1375
LH*RS: a high-availability scalable distributed data structure using Reed Solomon Codes,1376
Information sharing across private databases,1377
Xmas: an extensible main-memory storage system for high-performance applications,1378
Report on the VLDB workshop on technologies for e-services (TES),1379
Databases for GIS,1380
"Yannis E. Ioannidis, Raymond T. Ng, Kyuseok Shim, Timos K. Sellis",1381
"Ashish Gupta, Inderpal Singh Mumick",1382
"Christian Kalus, Peter Dadam",1383
Extending Practical Pre-Aggregation in On-Line Analytical Processing,1384
A multi-agent system infrastructure for software component market-place: an ontological perspective,1385
XXL - A Library Approach to Supporting Efficient Implementations of Advanced Database Queries,1386
DBXplorer: enabling keyword search over relational databases,1387
A cost model for query processing in high dimensional data spaces,1388
John Mylopoulos,1389
"Gray Clossman, Phil Shaw, Mark Hapner, Johannes Klein, Richard Pledereder, Brian Becker",1390
"Minos N. Garofalakis, Yannis E. Ioannidis",1391
Document Management as a Database Problem,1392
"Shu Lin, M. Tamer &#214;zsu, Vincent Oria, Raymond T. Ng",1393
ASSET: a system for supporting extended transactions,1394
"S. Amer-Yahia, S. Cho, L. V. S. Lakshmanan, D. Srivastava",1395
"Mehmet Altinel, Demet Aksoy, Thomas Baby, Michael Franklin, William Shapiro, Stan Zdonik",1396
"Coral Calero, Mario Piattini, Francisco Ruiz",1397
"Surajit Chaudhuri, Raghav Kaushik, Jeffrey F. Naughton",1398
An adaptive query execution system for data integration,1399
"Georgios Evangelidis, David Lomet, Betty Salzberg",1400
"Wolfgang Lehner, Richard Sidle, Hamid Pirahesh, Roberta Wolfgang Cochrane",1401
"Dimitrios Gunopulos, George Kollios, Vassilis J. Tsotras, Carlotta Domeniconi",1402
"Declarative Data Cleaning: Language, Model, and Algorithms",1403
Ralf Kramer,1404
Accessing relational databases from the World Wide Web,1405
Interviewing during a tight job market,1406
J. D. Tygar,1407
Structural matching and discovery in document databases,1408
"Michael Gebhardt, Matthias Jarke, Stephan Jacobs",1409
Jeffrey D. Ullman,1410
The Propel Distributed Services Platform,1411
Buffering and Read-Ahead Strategies for External Mergesort,1412
A Generic Approach to Bulk Loading Multidimensional Index Structures,1413
"Stanley Y.W. Su, Chunbo Huang, Joachim Hammer, Yihua Huang, Haifei Li, Liu Wang, Youzhong Liu, Charnyote Pluempitiwiriyawej, Minsoo Lee, Herman Lam",1414
Efficiently supporting ad hoc queries in large datasets of time sequences,1415
Cost-based optimization for magic: algebra and implementation,1416
"Alexander S. Szalay, Peter Z. Kunszt, Ani Thakar, Jim Gray, Don Slutz, Robert J. Brunner",1417
Normalization in OODB design,1418
A probabilistic relational model and algebra,1419
Snakes and sandwiches: optimal clustering strategies for a data warehouse,1420
Statistical synopses for graph-structured XML databases,1421
RoadRunner: Towards Automatic Data Extraction from Large Web Sites,1422
"Improving Business Process Quality through Exception Understanding, Prediction, and Prevention",1423
Efficient optimistic concurrency control using loosely synchronized clocks,1424
Jan Van den Bussche,1425
"Beng Chin Ooi, Cheng Hian Goh, Kian-Lee Tan",1426
"Lin Guo, Feng Shao, Chavdar Botev, Jayavel Shanmugasundaram",1427
"M. Livny, R. Ramakrishnan, K. Beyer, G. Chen, D. Donjerkovic, S. Lawande, J. Myllymaki, K. Wenger",1428
A new join algorithm,1429
Clio: a semi-automatic tool for schema mapping,1430
Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,1431
"Can T&#252;rker, Michael Gertz",1432
Navigating large-scale semi-structured data in business portals,1433
"Ian H. Witten, Eibe Frank",1434
"Dimitri Theodoratos, Timos K. Sellis",1435
"Gilles Cl&#233;ment, Christian Larouche, Denis Gouin, Paul Morin, Henry Kucera",1436
"Zhan Cui, Dean Jones, Paul O'Brien",1437
Removing permissions in the flexible authorization framework,1438
From VLDB to VMLDB (Very MANY Large Data Bases): Dealing with Large-Scale Semantic Heterogenity,1439
Optimizing queries over multimedia repositories,1440
Arbee L. P. Chen,1441
A structured approach for the definition of the semantics of active databases,1442
"Ashok Joshi, William Bridge, Juan Loaiza, Tirthankar Lahiri",1443
"The Network as a Global Database: Challenges of Interoperability, Proactivity, Interactiveness, Legacy",1444
Kweelt: more than just yet another framework to query XML!,1445
P-Grid: a self-organizing structured P2P system,1446
Why decision support fails and how to fix it,1447
SIT-IN: a Real-Life Spatio-Temporal Information System,1448
"Zhe Li, Kenneth A. Ross",1449
nD-SQL: A Multi-Dimensional Language for Interoperability and OLAP,1450
Approximate computation of multidimensional aggregates of sparse data using wavelets,1451
"Chris Olston, Allison Woodruff, Alexander Aiken, Michael Chu, Vuk Ercegovac, Mark Lin, Mybrid Spalding, Michael Stonebraker",1452
"Nicolas Bruno, Nick Koudas, Divesh Srivastava",1453
"Social, Educational, and Governmental Change Enabled through Information Technology",1454
"Mary Tork Roth, Peter M. Schwarz",1455
Approximate medians and other quantiles in one pass and with limited memory,1456
Improving timeliness in real-time secure database systems,1457
David Vaskevitch,1458
Bitmap index design and evaluation,1459
The merge/purge problem for large databases,1460
"David Buttler, Ling Liu, Calton Pu, Henrique Paques, Wei Han, Wei Tang",1461
"Sergey Brin, Rajeev Motwani, Jeffrey D. Ullman, Shalom Tsur",1462
VQBD: exploring semistructured data,1463
"Giedrius Slivinskas, Christian S. Jensen, Richard Thomas Snodgrass",1464
"Lukasz Golab, M. Tamer &#214;zsu",1465
Transactional client-server cache consistency: alternatives and performance,1466
Effective timestamping in databases,1467
"Koichi Goto, Yahiko Kambayashi",1468
"Thomas A. Mueck, Martin L. Polaschek",1469
Infomaster: an information integration system,1470
Miro Web: Integrating Multiple Data Sources through Semistructured Data Types,1471
"Leonard J. Seligman, Nicholas J. Belkin, Erich J. Neuhold, Michael Stonebraker, Gio Wiederhold",1472
Hyper-Programming in Java,1473
Formal semantics and analysis of object queries,1474
"Jesse Anton, Lawrence Jacobs, Xiang Liu, Jordan Parker, Zheng Zeng, Tie Zhong",1475
Modeling Skewed Distribution Using Multifractals and the `80-20' Law,1476
Storage Estimation for Multidimensional Aggregates in the Presence of Hierarchies,1477
"Gad M. Landau, Jeanette P. Schmidt, Vassilis J. Tsotras",1478
"Raymond T. Ng, Paul Shum",1479
"Alexandra Poulovassilis, Carol Small",1480
Data modeling of time-based media,1481
A TSQL2 tutorial,1482
Dynamic Load Balancing in Hierarchical Parallel Database Systems,1483
High-dimensional index structures database support for next decade's applications (tutorial),1484
Keynote address,1485
"Jo&#227;o B. D. Cabrera, Lundy Lewis, Raman K. Mehra",1486
"Sha Guo, Wei Sun, Mark A. Weiss",1487
"Radek Vingralek, Yuri Breitbart, Gerhard Weikum",1488
"R. L. Grossman, X. Qin",1489
Anatomy of a real E-commerce system,1490
Quasi-cubes: exploiting approximations in multidimensional databases,1491
Functional Properties of Information Filtering,1492
"Mihael Ankerst, Bernhard Braunm&#252;ller, Hans-Peter Kriegel, Thomas Seidl",1493
"Rajeev Rastogi, S. Seshadri, Philip Bohannon, Dennis W. Leinbaugh, Abraham Silberschatz, S. Sudarshan",1494
"Calibrating the Query Optimizer Cost Model of IRO-DB, an Object-Oriented Federated Database System",1495
A research status report on adaptation for mobile data access,1496
"George A. Mihaila, Louiqa Raschid, Anthony Tomasic",1497
"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference On the Move to Meaningful Internet Systems 2002",1498
Making B+- trees cache conscious in main memory,1499
Multimedia streaming in large-scale sensor networks with mobile swarms,1500
A database approach to quality of service specification in video databases,1501
"B. Sreenath, S. Seshadri",1502
Lots o'Ticks: real time high performance time series queries on billions of trades and quotes,1503
"Philip Bohannon, Xin (Luna) Dong, Sumit Ganguly, Henry F. Korth, Chengkai Li, P. P. S. Narayan, Pradeep Shenoy",1504
A database model for object dynamics,1505
"M. Ouzzani, M. A. Atroun, N. L. Belkhodja",1506
"Advanced data processing in KRISYS: modeling concepts, implementation techniques, and client/server issues",1507
"Peter J. Haas, Jeffrey F. Naughton, S. Seshadri, Lynne Stokes",1508
Martin Bertram,1509
"Helena Galhardas, Daniela Florescu, Dennis Shasha, Eric Simon",1510
Bassel Ojjeh,1511
Database performance in the real world: TPC-D and SAP R/3,1512
Aurora: a data stream management system,1513
Reasoning on regular path queries,1514
Using SQL to Build New Aggregates and Extenders for Object- Relational Systems,1515
"Theodore Johnson, Ethan L. Miller",1516
An extensible compressor for XML data,1517
"i3: intelligent, interactive investigation of OLAP data cubes",1518
Supporting Periodic Authorizations and Temporal Reasoning in Database Access Control,1519
GeoMiner: a system prototype for spatial data mining,1520
Learning table access cardinalities with LEO,1521
Data modelling versus ontology engineering,1522
Integration of Data Mining with Database Technology,1523
Near Neighbor Search in Large Metric Spaces,1524
MineSet(tm): A System for High-End Data Mining and Visualization,1525
"Alin Deutsch, Mary Fernandez, Dan Suciu",1526
Application servers (panel session): born-again TP monitors for the Web,1527
"Massimo Mecella, Barbara Pernici",1528
"Achim Kraiss, Gerhard Weikum",1529
Research in multi-organizational processes and semantic information brokering at the LSDIS lab,1530
Enhanced abstract data types in object-relational databases,1531
Generating efficient plans for queries using views,1532
"Songting Chen, Yanlei Diao, Hongjun Lu, Zengping Tian",1533
Azer Bestavros,1534
"Susanne Englert, Ray Glasstone, Waqar Hasan",1535
Form-Based Proxy Caching for Database-Backed Web Sites,1536
"S. J. O'Connell, N. Winterbottom",1537
"Matthias Jarke, Thomas List, J&#246;rg K&#246;ller",1538
"Eliseo Clementini, Paolino Di Felice",1539
V-Trees - A Storage Method for Long Vector Data,1540
"Tamer Kahveci, Ambuj K. Singh",1541
"M. Seetha Lakshmi, Shaoyu Zhou",1542
Murali Mani,1543
Alon Y. Levy,1544
Determining Text Databases to Search in the Internet,1545
