Exploiting Constraint-Like Data Characterizations in Query Optimization,"Jarek Gryz, Calisto Zuzarte, Parke Godfrey",SIGMOD Record,2001
Hypertext Databases and Data Mining,Soumen Chakrabarti,SIGMOD Conference,1999
Cache Conscious Indexing for Decision-Support in Main Memory,"Kenneth A. Ross, Jun Rao",VLDB,1999
SQL Open Heterogeneous Data Access,"Berthold Reinwald, Hamid Pirahesh",SIGMOD Record,1998
Ensuring Consistency in Multidatabases by Preserving Two-Level Serializability,Sharad Mehrotra,ACM Trans. Database Syst.,1998
Design Principles for Data-Intensive Web Sites,"Piero Fraternali, Stefano Paraboschi, Stefano Ceri",SIGMOD Conference,1999
Hierarchical Compact Cube for Range-Max Queries,"Hua-Gang Li, Sin Yeung Lee, Tok Wang Ling",VLDB,2000
An XML query engine for network-bound data,"Daniel S. Weld, Alon Y. Halevy, Zachary G. Ives",VLDB J.,2002
Research in database engineering at the University of Namur,Jean-Luc Hainaut,SIGMOD Conference,2003
Discovering Internet Marketing Intelligence through Online Analytical Web Usage Mining,"Alex G. Büchner, Maurice D. Mulvenna",SIGMOD Record,1998
Approximate Query Translation Across Heterogeneous Information Sources,"Hector Garcia-Molina, Kevin Chen-Chuan Chang",VLDB,2000
Languages for Multi-database Interoperability,"Laks V. S. Lakshmanan, Frédéric Gingras, Nematollaah Shiri, Despina Papoulis, Iyer N. Subramanian",SIGMOD Record,1997
Schema and Database Evolution in the O2 Object Database System,"Fabrizio Ferrandina, Guy Ferran, Thorsten Meyer, Roberto Zicari, Joëlle Madec",VLDB,1995
An Adaptive Hybrid Server Architecture for Client Caching ODBMSs,"M. Tamer Özsu, Kaladhar Voruganti, Ronald C. Unrau",VLDB,1999
Functional-Join Processing,"Reinhard Braumandl, Alfons Kemper, Donald Kossmann, Jens Claußen",VLDB J.,2000
OODB Indexing by Class-Division,"Sridhar Ramaswamy, Paris C. Kanellakis",SIGMOD Conference,1995
Information Retrieval from an Incomplete Data Cube,Curtis E. Dyreson,VLDB,1-996
Temporal Aggregation in Active Database Rules,"Iakovos Motakis, Carlo Zaniolo",SIGMOD Conference,1997
NoDoSE - A Tool for Semi-Automatically Extracting Semi-Structured Data from Text Documents,Brad Adelberg,SIGMOD Conference,1998
Lifestreams: A Storage Model for Personal Data,"Eric Freeman, David Gelernter",SIGMOD Record,1996
MPEG-7 and Multimedia Database Systems,Harald Kosch,SIGMOD Record,2002
Keynote Address,Larry Ellison,SIGMOD Record,1995
Context-Based Prefetch for Implementing Objects on Relations,"Philip A. Bernstein, David Shutt, Shankar Pal",VLDB,1-999
"Mining database structure; or, how to build a data quality browser","Vladislav Shkapenyuk, Tamraparni Dasu, S. Muthukrishnan, Theodore Johnson",SIGMOD Conference,2002
Efficient Geometry-based Similarity Search of 3D Spatial Databases,Daniel A. Keim,SIGMOD Record,1999
Integrating Triggers and Declarative Constraints in SQL Database Sytems,"Roberta Cochrane, Hamid Pirahesh, Nelson Mendonça Mattos",VLDB,1996
QC-Trees: An Efficient Summary Structure for Semantic OLAP,"Laks V. S. Lakshmanan, Jian Pei, Yan Zhao",SIGMOD Record,2003
Practical Lessons in Supporting Large-Scale Computational Science,"Terence Critchlow, Ron Musick",SIGMOD Conference,1999
Databases for Networks,H. V. Jagadish,SIGMOD Conference,1994
Random Sampling for Histogram Construction: How much is enough?,"Vivek R. Narasayya, Rajeev Motwani, Surajit Chaudhuri",SIGMOD Record,1998
DBXplorer: enabling keyword search over relational databases,"Gautam Das, Sanjay Agrawal, Surajit Chaudhuri",SIGMOD Conference,2002
Model and Verification of a Data Manager Based on ARIES,Dean Kuo,ACM Trans. Database Syst.,1-996
A Flexible and Recoverable Client/Server Database Event Notification System,"Chun Xu, Eric N. Hanson, Roxana Dastur, I.-Cheng Chen, Vijay Ramaswamy, Wendy Tan, Kurt Engel",VLDB J.,1-998
"Design, Implementation, and Performance of the LHAM Log-Structured History Data Access Method","Gerhard Weikum, Peter Muth, Patrick E. O'Neil, Achim Pick",VLDB,1998
Implementing XQuery,Paul Cotton,SIGMOD Conference,2002
Querying a Multilevel Database: A Logical Analysis,Frédéric Cuppens,VLDB,1996
Reminiscences on Influential Papers,"Per-Åke Larson, Luis Gravano, Stefano Ceri, Leonid Libkin, Tova Milo, Kenneth A. Ross",SIGMOD Record,2001
DNA-Miner: A System Prototype for Mining DNA Sequences,"Jiawei Han, Liangyou Chen, Jian Pei, Ying Lu, Yaqin Liao, Hasan M. Jamil",SIGMOD Conference,2001
French government activity in the conservation of data and electronic documents,Serge Novaretti,VLDB,2001
A graph-theoretic model for optimizing queries involving methods,"Yaw-Huei Chen, Chi-Sheng Shih, Chiang Lee",VLDB J.,2001
Rights Protection for Relational Data,"Sunil Prabhakar, Radu Sion, Mikhail J. Atallah",SIGMOD Record,2003
XML-Based Information Mediation with MIX,"Yannis Papakonstantinou, Richard Marciano, Chaitanya K. Baru, Pavel Velikhov, Vincent Chu, Amarnath Gupta, Bertram Ludäscher",SIGMOD Conference,1999
"Ambient Intelligence with the Ubiquitous Network, the Embedded Computer Devices and the Hidden Databases (abstract)",Egbert-Jan Sol,VLDB,2001
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",VLDB J.,2003
The Clio Project: Managing Heterogeneity,"Renée J. Miller, C. T. Howard Ho, Lucian Popa, Ling-Ling Yan, Ronald Fagin, Mauricio A. Hernández, Laura M. Haas",SIGMOD Conference,2001
Location-based Spatial Queries,"Jun Zhang, Dimitris Papadias, Manli Zhu, Yufei Tao, Dik Lun Lee",SIGMOD Conference,2003
Integration of Electronic Tickets and Personal Guide System for Public Transport using Mobile Terminals,"Yahiko Kambayashi, Koichi Goto",SIGMOD Conference,2003
Reminiscences an Influential Papers,"Jeffrey F. Naughton, Minos N. Garofalakis, Kenneth A. Ross",SIGMOD Record,2003
OFL: A Functional Execution Model for Object Query Languages,"Georges Gardarin, Fernando Machuca, Philippe Pucheral",SIGMOD Record,1995
"Fault-tolerant, Load-balancing Queries in Telegraph","Mehul A. Shah, Sirish Chandrasekaran",SIGMOD Record,2001
Report in ISDO '00: The CAiSE*00 Workshop on Infrastructures for Dynamic Business-to-Business Service Outsourcinga,"Paul W. P. J. Grefen, Heiko Ludwig",SIGMOD Record,2000
Finding Data in the Neighborhood,"André Eickler, Alfons Kemper, Donald Kossmann",VLDB,1997
Efficient Resumption of Interrupted Warehouse Loads,"Hector Garcia-Molina, Vlad Gorelik, Wilburt Labio, Janet L. Wiener",SIGMOD Conference,2000
Extending Practical Pre-Aggregation in On-Line Analytical Processing,"Torben Bach Pedersen, Curtis E. Dyreson, Christian S. Jensen",VLDB,1999
The XML Typechecking Problem,Dan Suciu,SIGMOD Record,2002
Data Modelling in the Large,Martin Bertram,SIGMOD Conference,1994
"Declarative Data Cleaning: Language, Model, and Algorithms","Daniela Florescu, Cristian-Augustin Saita, Eric Simon, Dennis Shasha, Helena Galhardas",VLDB,2001
Efficient algorithms for minimizing tree pattern queries,Prakash Ramanan,SIGMOD Conference,2-002
On-line Reorganization of Sparsely-populated B+trees,"Betty Salzberg, Chendong Zou",SIGMOD Conference,1996
Information Systems Research at George Mason University,"Sushil Jajodia, Amihai Motro, Edgar H. Sibley, Alexander Brodsky, Larry Kerschberg, Xiaoyang Sean Wang, Daniel Barbará",SIGMOD Conference,1997
Using Referential Integrity To Easily Define Consistent Subset Replicas,Brad Hammond,VLDB,1996
Indexing and Querying XML Data for Regular Path Expressions,"Bongki Moon, Quanzhong Li",VLDB,2001
STING: A Statistical Information Grid Approach to Spatial Data Mining,"Wei Wang, Richard R. Muntz, Jiong Yang",VLDB,1997
Upsizing from File Server to Clent Server Architectures,The Access Team,SIGMOD Record,1995
DBGlobe: a service-oriented P2P system for global computing,"Evaggelia Pitoura, Serge Abiteboul, Michalis Vazirgiannis, Dieter Pfoser, George Samaras",SIGMOD Conference,2003
Integrating Modelling Systems for Environmental Management Information Systems,"David J. Abel, Dean Kuo, Kerry L. Taylor",SIGMOD Conference,1997
Internet Traffic Warehouse,"Claudio Petrone, Marco Mesiti, Munir Cochinwala, Patrizia Santa, Chung-Min Chen, Sunil Samtani, Marc Pucci",SIGMOD Record,2000
Incremental Computation of Nested Relational Query Expressions,"Leo Mark, Lars Bækgaard",ACM Trans. Database Syst.,1995
A Framework for Supporting Data Integration Using the Materialized and Virtual Approaches,"Gang Zhou, Richard Hull",SIGMOD Record,1996
Standards for databases on the grid,"Andrew Eisenberg, Jim Melton, Susan Malaika",SIGMOD Conference,2003
Semantic Data Caching and Replacement,"Björn Þór Jónsson, Shaul Dar, Divesh Srivastava, Michael Tan, Michael J. Franklin",VLDB,1996
Rainbow: mapping-driven XQuery processing system,"Mukesh Mulchandani, Elke A. Rundensteiner, Xin Zhang, Brian Murphy, Steffen Christ",SIGMOD Conference,2002
The Merge/Purge Problem for Large Databases,"Salvatore J. Stolfo, Mauricio A. Hernández",SIGMOD Conference,1995
Further Improvements on Integrity Constraint Checking for Stratifiable Deductive Databases,"Sin Yeung Lee, Tok Wang Ling",VLDB,1996
Tree pattern query minimization,"Divesh Srivastava, SungRan Cho, Laks V. S. Lakshmanan, Sihem Amer-Yahia",VLDB J.,2002
Efficient Index Structures for String Databases,"Tamer Kahveci, Ambuj K. Singh",VLDB,2001
Magic Conditions,"Hamid Pirahesh, Inderpal Singh Mumick, Raghu Ramakrishnan, Sheldon J. Finkelstein",ACM Trans. Database Syst.,1996
Performance Measurements of Tertiary Storage Devices,"Ethan L. Miller, Theodore Johnson",VLDB,1998
The Design and Implementation of K: A High-Level Knowledge-Base Programming Language of OSAM*.KBMS,"Stanley Y. W. Su, Javier Arroyo, Herman Lam, Yuh-Ming Shyy",VLDB J.,1996
Beyond Market Baskets: Generalizing Association Rules to Correlations,"Rajeev Motwani, Sergey Brin, Craig Silverstein",SIGMOD Conference,1997
Building Scalable Internet Applications with Oracle8i Server,"Olga Peschansky, José Alberto Fernández, Julie Basu",VLDB,2000
Enhanced Nearest Neighbour Search on the R-tree,"Ada Wai-Chee Fu, King Lum Cheung",SIGMOD Record,1998
Factorizing Complex Predicates in Queries to Exploit Indexes,"Prasanna Ganesan, Sunita Sarawagi, Surajit Chaudhuri",SIGMOD Record,2003
E-Services - Guest editorial,"Dimitrios Georgakopoulos, Ming-Chien Shan, Fabio Casati",VLDB J.,2001
"Replication, Consistency, and Practicality: Are These Mutually Exclusive?","Avishai Wool, Henry F. Korth, Yuri Breitbart, Todd A. Anderson",SIGMOD Record,1998
An algebraic approach to static analysis of active database rules,"Jennifer Widom, Elena Baralis",ACM Trans. Database Syst.,2000
VisDB: A System for Visualizing Large Databases,"Hans-Peter Kriegel, Daniel A. Keim",SIGMOD Record,1995
Efficient View Maintenance at Data Warehouses,"Tolga Yurek, Divyakant Agrawal, Amr El Abbadi, Ambuj K. Singh",SIGMOD Conference,1997
Efficient Snapshot Differential Algorithms for Data Warehousing,"Hector Garcia-Molina, Wilburt Labio",VLDB,1996
Index Nesting - An Efficient Approach to Indexing in Object-Oriented Databases,"Jiawei Han, Beng Chin Ooi, Hongjun Lu, Kian-Lee Tan",VLDB J.,1996
DataMine - Interactive Rule Discovery System,"Aashu Virmani, Tomasz Imielinski",SIGMOD Record,1-995
Ordered Shared Locks for Real-Time Databases,"Richard Jeffers, Divyakant Agrawal, Amr El Abbadi, Lijing Lin",VLDB J.,1995
"Biodiversity Informatics: The Challenge of Rapid Development, Large Databases, and Complex Data (Keynote)","James L. Edwards, Meridith A. Lane, Ebbe Nielsen",VLDB,2000
General match: a subsequence matching method in time-series databases based on generalized windows,"Kyu-Young Whang, Yang-Sae Moon, Wook-Shin Han",SIGMOD Conference,2002
BOAT-Optimistic Decision Tree Construction,"Wei-Yin Loh, Raghu Ramakrishnan, Venkatesh Ganti, Johannes Gehrke",SIGMOD Conference,1999
"The Network as a Global Database: Challenges of Interoperability, Proactivity, Interactiveness, Legacy","Arne Koschel, Ralf Kramer, Ralf Nikolai, Peter C. Lockemann, Mechtild Wallrath, Ulrike Kölsch, Hans-Dirk Walter",VLDB,1997
Nodose Version 2.0,"Brad Adelberg, Matthew Denny",SIGMOD Conference,1999
javax.XXL: A prototype for a Library of Query processing Algorithms,"Bernhard Seeger, Jens-Peter Dittrich, Jochen Van den Bercken",SIGMOD Conference,2000
Optimization Algorithms for Exploiting the Parallelism-Communication Tradeoff in Pipelined Parallelism,"Waqar Hasan, Rajeev Motwani",VLDB,1994
The COntext INterchange Mediator Prototype,"Kofi Fynn, Henry B. Kon, Cheng Hian Goh, Thomas Lee, Stéphane Bressan, Stuart E. Madnick, Michael Siegel, Annie W. Shum, Marta Jessica Jakobisiak, Tito Pena, Jessica Qu, Karim Hussein",SIGMOD Record,1997
Online dynamic reordering,"Bhaskaran Raman, Joseph M. Hellerstein, Vijayshankar Raman",VLDB J.,2000
Advanced XML Data Processing - Guest Editor's Introduction,Karl Aberer,SIGMOD Record,2001
B-tree Page Size When Caching is Considered,David B. Lomet,SIGMOD Record,1-998
Selectivity Estimation using Probabilistic Models,"Daphne Koller, Lise Getoor, Benjamin Taskar",SIGMOD Record,2001
Going public: open-source databases and database research,Philippe Bonnet,SIGMOD Conference,2002
Report on The 1995 International Workshop on Temporal Databases,"Arie Segev, Richard T. Snodgrass, Christian S. Jensen",SIGMOD Record,1995
The ADABAS Buffer Pool Manager,Harald Schöning,VLDB,1998
Guest editorial,"Kyu-Young Whang, Gunter Schlageter, Amr El Abbadi",VLDB J.,2001
A Multi-Agent System Infrastructure for Software Component Market-Place: An Ontological Perspective,"Riza Cenk Erdur, Oguz Dikenelli",SIGMOD Record,2002
Spatial queries in dynamic environments,"Yufei Tao, Dimitris Papadias",ACM Trans. Database Syst.,2003
DWMS: Data Warehouse Management System,Narendra Mohan,VLDB,1996
The Propel Distributed Services Platform,"Runping Qi, Kuan Yee, Brian Sterling, Nicolas Adiba, Michael J. Carey, David Rieber, Steve Kirsch, Michael Blow, John C. Shafer, Rajendra Panwar, Daniela Florescu, Mary Roth, Dan Wineman, David Li, Bert Van der Linden, Brian Vickery, Ivan Oprencak, Tolga Urhan",VLDB,2001
Data Compression Support in Databases,"David Wilhite, Balakrishna R. Iyer",VLDB,1994
Wave-Indices: Indexing Evolving Databases,"Hector Garcia-Molina, Narayanan Shivakumar",SIGMOD Conference,1997
FALCON: Feedback Adaptive Loop for Content-Based Retrieval,"Christos Faloutsos, Leejay Wu, Katia P. Sycara, Terry R. Payne",VLDB,2000
Mariposa: A Wide-Area Distributed Database System,"Carl Staelin, Paul M. Aoki, Witold Litwin, Michael Stonebraker, Adam Sah, Jeff Sidell, Andrew Yu, Avi Pfeffer",VLDB J.,1996
Report on the 13th Brazilian Symposium on Database Systems (SBBD'98),"Claudia Bauzer Medeiros, Mario A. Nascimento",SIGMOD Conference,1999
Hypergraph Based Reorderings of Outer Join Queries with Complex Predicates,"Gautam Bhargava, Balakrishna R. Iyer, Piyush Goel",SIGMOD Record,1995
"Information, Communication, and Money: For What Can We Charge and How Can We Meter It?","Henry F. Korth, Stephen Blott, Abraham Silberschatz",VLDB,1998
DyDa: Data Warehouse Maintenance in Fully Concurrent Environments,"Songting Chen, Andreas Koeller, Elke A. Rundensteiner, Xin Zhang, Jun Chen",SIGMOD Conference,2001
Update Propagation Strategies for Improving the Quality of Data on the Web,"Nick Roussopoulos, Alexandros Labrinidis",VLDB,2001
Querying Heterogeneous Information Sources Using Source Descriptions,"Anand Rajaraman, Alon Y. Levy, Joann J. Ordille",VLDB,1996
DynaMat: A Dynamic View Management System for Data Warehouses,"Nick Roussopoulos, Yannis Kotidis",SIGMOD Record,1999
On Views and XML,Serge Abiteboul,SIGMOD Conference,1999
Data Management for Pervasive Computing,"Mitch Cherniack, Stanley B. Zdonik, Michael J. Franklin",VLDB,2001
MDM: a Multiple-Data-Model Tool for the Management of Heterogeneous Database Schemes,"Paolo Atzeni, Riccardo Torlone",SIGMOD Conference,1997
MOCHA: A Database Middleware System Featuring Automatic Deployment of Application-Specific Functionality,"Manuel Rodriguez-Martinez, Joseph JáJá, John M. McGann, Nick Roussopoulos, Zhexuan Song, Stephen Kelley, Vadim Katz",SIGMOD Conference,2000
Novel Approaches in Query Processing for Moving Object Trajectories,"Yannis Theodoridis, Dieter Pfoser, Christian S. Jensen",VLDB,2000
"StorHouse Metanoia - New Applications for Database, Storage & Data Warehousing","Felipe Cariño, Pekka Kostamaa, Art Kaufmann, John Burgess",SIGMOD Conference,2001
Database Research: Achievements and Opportunities Into the 21st Century,"Jeffrey D. Ullman, Abraham Silberschatz, Michael Stonebraker",SIGMOD Record,1996
Hyperqueries: Dynamic Distributed Query Processing on the Internet,"Alfons Kemper, Christian Wiesner",VLDB,2001
Hot Mirroring: A Study to Hide Parity Upgrade Penalty and Degradations During Rebuilds for RAID5,"Masaru Kitsuregawa, Kazuhiko Mogi",SIGMOD Conference,1996
Online Query Processing,"Peter J. Haas, Joseph M. Hellerstein",SIGMOD Record,2001
Conceptual Schema Analysis: Techniques and Applications,"Valeria De Antonellis, Barbara Pernici, Maria Grazia Fugini, Silvana Castano",ACM Trans. Database Syst.,1998
A Product Specification Database for Visual Prototyping,"Kouichi Yasutake, Kazutoshi Sumiya, Yoshihiko Imai, Hirohiko Tanaka, Norio Sanada",VLDB,1995
The Piazza peer data management project,"Gerome Miklau, Jayant Madhavan, Igor Tatarinov, Zachary G. Ives, Xin Dong, Yana Kadiyska, Alon Y. Halevy, Nilesh N. Dalvi, Dan Suciu, Peter Mork",SIGMOD Conference,2003
Memex: A Browsing Assistant for Collaborative Archiving and Mining of Surf Trails,"Mallela Subramanyam, Mitul Tiwari, Sandeep Srivastava, Soumen Chakrabarti",VLDB,2000
Semantic Access: Semantic Interface for Querying Databases,"Naphtali Rishe, Rukshan Athauda, Artyom Shaposhnikov, Jun Yuan, Dmitry Vasilevsky, Xiaoling Lu, Xiaobin Ma, Shu-Ching Chen, Alexander Vaschillo",VLDB,2000
FileNet Integrated Document Management Database Usage and Issues,Daniel S. Whelan,SIGMOD Conference,1998
