,0
"Daniel J. Abadi, Don Carney, Ugur &#199;etintemel, Mitch Cherniack, Christian Convey, Sangdon Lee, Michael Stonebraker, Nesime Tatbul, Stan Zdonik",1530
On-Demand Data Elevation in Hierarchical Multimedia Storage Servers,1531
Umang Gupta,1532
CapBasED-AMS: a capability-based and event-driven activity management system,1533
Themis: a database programming language handling integrity constraints,1534
Theory of dependence values,1535
"Integrating temporal, real-time, an active databases",1536
LORE: a Lightweight Object REpository for semistructured data,1537
Persistent Threads,1538
Analyzing energy behavior of spatial access methods for memory-resident data,1539
Dynamic XML documents with distribution and replication,1540
Incremental Maintenance of Externally Materialized Views,1541
"Chialin Chang, Anurag Acharya, Alan Sussman, Joel Saltz",1542
Don Chamberlin,1543
"Alexandros Nanopoulos, Yannis Manolopoulos",1544
"Kevin Beyer, Raghu Ramakrishnan",1545
Aggregate Maintenance for Data Warehousing in Informix Red Brick Vista,1546
Dynamic Maintenance of Wavelet-Based Histograms,1547
"Tam Nguyen, V. Srinivasan",1548
"Fabien De Marchi, St&#233;phane Lopes, Jean-Marc Petit, Farouk Toumani",1549
"Mauricio A. Hern&#225;ndez, Salvatore J. Stolfo",1550
Influence sets based on reverse nearest neighbor queries,1551
"Edwin M. Knorr, Raymond T. Ng, Vladimir Tucakov",1552
Guest editor's introduction,1553
Weidong Chen,1554
Andrew E. Wade,1555
Mid-tier caching: the TimesTen approach,1556
"Sophie Cluet, Claude Delobel, J&#233;r&#466;me Sim&#233;on, Katarzyna Smaga",1557
Using schematically heterogeneous structures,1558
Distinct Sampling for Highly-Accurate Answers to Distinct Values Queries and Event Reports,1559
"Zhan Cui, Dean Jones, Paul O'Brien",1560
"Michael Doherty, Richard Hull, Mohammed Rupawalla",1561
Broadcast protocols to support efficient retrieval from databases by mobile users,1562
"Erik Riedel, Christos Faloutsos, Gregory R. Ganger, David F. Nagle",1563
XmdvTool: visual interactive data exploration and trend discovery of high-dimensional data sets,1564
"Mihnea Andrei, Patrick Valduriez",1565
"Raymond T. Ng, Alan Wagner, Yu Yin",1566
New partnership with ACM and update on the journal,1567
Partition based spatial-merge join,1568
"Duminda Wijesekera, Sushil Jajodia, Francesco Parisi-Presicce, &#197;sa Hagstr&#246;m",1569
Performing joins without decompression in a compressed database system,1570
Document Management as a Database Problem,1571
About Quark Digital Media System,1572
"Renato Fileto, Ling Liu, Calton Pu, Eduardo Delgado Assad, Claudia Bauzer Medeiros",1573
"Object-oriented, rapid application development in a PC database environment",1574
Investigating XQuery for querying across database object types,1575
"Lukasz Golab, M. Tamer &#214;zsu",1576
BOAT-optimistic decision tree construction,1577
Exploiting Versions for Handling Updates in Broadcast Disks,1578
"PowerBookmarks: a system for personalizable Web information organization, sharing, and management",1579
Combining Histograms and Parametric Curve Fitting for Feedback-Driven Query Result-size Estimation,1580
"Tian Zhang, Raghu Ramakrishnan, Miron Livny",1581
"Ratio Rules: A New Paradigm for Fast, Quantifiable Data Mining",1582
"Design, Implementation, and Performance of the LHAM Log-Structured History Data Access Method",1583
"Prasad M. Deshpande, Karthikeyan Ramasamy, Amit Shukla, Jeffrey F. Naughton",1584
"Kajal T. Claypool, Elke A. Rundensteiner, Xin Zhang, Su Hong, Harumi Kuno, Wang-chien Lee, Gail Mitchell",1585
"A. Sheth, S. Thacker, S. Patel",1586
Fast joins using join indices,1587
"Kevin Chen-Chuan Chang, Hector Garcia-Molina",1588
Extraction of object-oriented structures from existing relational databases,1589
"Lyman Do, Prabhu Ram, Pamela Drew",1590
"Shekar Ramanathan, Julia Hodges",1591
A Performance Evaluation of OID Mapping Techniques,1592
Bringing object-relational technology to the mainstream,1593
Fast High-Dimensional Data Search in Incomplete Databases,1594
"Review of Ontologies: a silver bullet for knowledge management and electronic commerce by Dieter Fensel. Springer-Verlag, 2002.",1595
Making B+- trees cache conscious in main memory,1596
"Per-&#197;ke Larson, Jonathan Goldstein, Jingren Zhou",1597
"D. Wildfogel, Ramana Yerneni",1598
Information integration on the Web: a view from AI and databases (report on IIWeb-03),1599
On the issue of valid time(s) in temporal databases,1600
"Daniel J. Abadi, Mitch Cherniack",1601
ACM Multimedia '94 conference workshop on multimedia database management systems,1602
Answering XML Queries on Heterogeneous Data Sources,1603
Sridhar Ramaswamy,1604
Raghu Ramakrishnan,1605
Incremental distance join algorithms for spatial databases,1606
A Language for Manipulating Arrays,1607
Small Materialized Aggregates: A Light Weight Index Structure for Data Warehousing,1608
An approximate search engine for structural databases,1609
High-Concurrency Locking in R-Trees,1610
A Novel Index Supporting High Volume Data Warehouse Insertion,1611
"Fernando Berzal, Nicolf&#225;s Mat&#237;n",1612
"Serge Abiteboul, Jason McHugh, Michael Rys, Vasilis Vassalos, Janet L. Wiener",1613
Qualitative representation of spatial knowledge in two-dimensional space,1614
Modelling and Querying Video Data,1615
Query optimization in the presence of limited access patterns,1616
"Alexander S. Szalay, Jim Gray, Ani R. Thakar, Peter Z. Kunszt, Tanu Malik, Jordan Raddick, Christopher Stoughton, Jan vandenBerg",1617
R. Camps,1618
On Processing XML in LDAP,1619
Wesley P. Melling,1620
"Andr&#233; Gamache, Nadjiba Sahraoui",1621
"David B. Lomet, Mark R. Tuttle",1622
"Tamraparni Dasu, Theodore Johnson, S. Muthukrishnan, Vladislav Shkapenyuk",1623
Checkpointing in Oracle,1624
Using Formal Methods to Reason about Semantics-Based Decompositions of Transactions,1625
Providing Database Migration Tools - A Practicioner's Approach,1626
"Rakesh Agrawal, Giuseppe Psaila, Edward L. Wimmers, Mohamed Za&#239;t",1627
"Fabio Casati, Ming-Chien Shan, Dimitrios Georgakopoulos",1628
Indexing Multiple Sets,1629
"Shaul Dar, Michael J. Franklin, Bj&#246;rn &#222;&#243;r J&#243;nsson, Divesh Srivastava, Michael Tan",1630
The query by image content (QBIC) system,1631
"Rakesh Agrawal, Peter J. Haas, Jerry Kiernan",1632
Scalablity and Availability in Oracle7 7.3,1633
Curio: A Novel Solution for Efficient Storage and Indexing in Data Warehouses,1634
"Yoko Maeda, Motomichi Toyama",1635
"Sarabjot S. Anand, David A. Bell, John G. Hughes",1636
Integrating symbolic images into a multimedia database system using classification and abstraction approaches,1637
What is the Data Warehousing Problem? (Are Materialized Views the Answer?),1638
Ariadne: a system for constructing mediators for Internet sources,1639
A Product Specification Database for Visual Prototyping,1640
"Peter Revesz, Rui Chen, Pradip Kanjamala, Yiming Li, Yuguo Liu, Yonghui Wang",1641
An aspect of query optimization in multidatabase systems,1642
Introduction,1643
"Data management in eCommerce (tutorial session): the good, the bad, and the ugly",1644
An access control model supporting periodicity constraints and temporal reasoning,1645
"Henk Ernst Blok, Menzo Windhouwer, Roelof van Zwol, Milan Petkovic, Peter M. G. Apers, Martin L. Kersten, Willem Jonker",1646
"Paul Ammann, Sushil Jajodia, Indrakshi Ray",1647
Metadata standards for data warehousing: open information model vs. common warehouse metadata,1648
Automatic subspace clustering of high dimensional data for data mining applications,1649
Efficient similarity search and classification via rank aggregation,1650
"Krithi Ramamritham, Nandit Soparkar",1651
"Am&#233;lie Marian, Serge Abiteboul, Gregory Cobena, Laurent Mignet",1652
Design and user testing of a multi-paradigm query interface to an object-oriented database,1653
"Ning An, Anand Sivasubramaniam, Narayanan Vijaykrishnan, Mahmut T. Kandemir, Mary Jane Irwin, Sudhanva Gurumurthi",1654
"Ling Feng, Jeffrey Xu Yu, Hongjun Lu, Jiawei Han",1655
Condition handling in SQL persistent stored modules,1656
AQR-toolkit: an adaptive query routing middleware for distributed data intensive systems,1657
Book review column,1658
Integrating Reliable Memory in Databases,1659
Comparative analysis of five XML query languages,1660
"Norman W. Paton, Carole A. Goble",1661
DMS: A Parallel Data Mining Server,1662
"Maguelonne Teisseire, Pascal Poncelet, Rosine Cicchetti",1663
"Michael G. Norman, Thomas Zurek, Peter Thanisch",1664
Partitioned garbage collection of a large object store,1665
"Dick Tsur, Jeffrey D. Ullman, Serge Abiteboul, Chris Clifton, Rajeev Motwani, Svetlozar Nestorov, Arnon Rosenthal",1666
"Rune Humborstad, Maitrayi Sabaratnam, Svein-Olaf Hvasshovd, &#216;ystein Torbj&#248;rnsen",1667
"David J. De Witt, Jeffrey F. Naughton, John C. Shafer, Shivakumar Venkataraman",1668
"Rosa Meo, Giuseppe Psaila, Stefano Ceri",1669
Oracle Rdb's record caching model,1670
"Fran&#231;oise Fabret, H. Arno Jacobsen, Fran&#231;ois Llirbat, Jo&#259;o Pereira, Kenneth A. Ross, Dennis Shasha",1671
"Karl Aberer, Philippe Cudr&#233;-Mauroux, Manfred Hauswirth",1672
"Eugene Agichtein, Luis Gravano, Jeff Pavel, Viktoriya Sokolova, Aleksandr Voskoboynik",1673
"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry",1674
ASSET: a system for supporting extended transactions,1675
"Edward Y. Chang, Hector Garcia-Molina",1676
"Andr&#233; Eickler, Carsten Andreas Gerlhof, Donald Kossmann",1677
"Debabrata Dey, Terence M. Barron, Veda C. Storey",1678
Malcolm P. Atkinson,1679
Update propagation protocols for replicated databates,1680
Data mining: concepts and techniques by Jiawei Han and Micheline Kamber,1681
"Manolis Koubarakis, Christos Tryfonopoulos, Stratos Idreos, Yannis Drougas",1682
Marc H. Scholl,1683
"Seok-Ju Chun, Chin-Wan Chung, Ju-Hong Lee, Seok-Lyong Lee",1684
BIRCH: an efficient data clustering method for very large databases,1685
"Haixun Wang, Wei Wang, Jiong Yang, Philip S. Yu",1686
A Cost Model for Clustered Object-Oriented Databases,1687
The CORAL deductive system,1688
Declustering Databases on Heterogeneous Disk Systems,1689
"Jean-Robert Gruser, Louiqa Raschid, Vladimir Zadorozhny, Tao Zhan",1690
Statistical synopses for graph-structured XML databases,1691
An adaptive query execution system for data integration,1692
STRUDEL: a Web site management system,1693
"Jaiwei Han, Youngjian Fu, Wei Wang, Jenny Chiang, Osmar R. Za&#239;ane, Krzysztof Koperski",1694
Reminiscences on influential papers,1695
"Cheng Hian Goh, Beng Chin Ooi, D. Sim, Kian-Lee Tan",1696
"Nick Roussopoulos, Yannis Kotidis, Mema Roussopoulos",1697
Unbundling active functionality,1698
A formal perspective on the view selection problem,1699
"Leonidas Fegaras, Chandrasekhar Srinivasan, Arvind Rajendran, David Maier",1700
D(k)-index: an adaptive structural summary for graph-structured data,1701
"Rachel Pottinger, Alon Y. Levy",1702
"Elena Baralis, Stefano Paraboschi, Ernest Teniente",1703
Efficient filtering of XML documents with XPath expressions,1704
Principles of Optimally Placing Data in Tertiary Storage Libraries,1705
"Joan Peckham, Bonnie MacKellar, Michael Doherty",1706
"Y. Cui, J. Widom",1707
"Michael Steinbrunn, Klaus Peithner, Guido Moerkotte, Alfons Kemper",1708
TREX: DTD-conforming XML to XML transformations,1709
Carsten Blecken,1710
Efficient and extensible algorithms for multi query optimization,1711
"Kaushik Chakrabarti, Minos N. Garofalakis, Rajeev Rastogi, Kyuseok Shim",1712
Searching in metric spaces by spatial approximation,1713
"Hongjun Lu, Rudy Setiono, Huan Liu",1714
What will be,1715
"Surajit Chaudhuri, Raghav Kaushik, Jeffrey F. Naughton",1716
Active Storage for Large-Scale Data Mining and Multimedia,1717
"R. J. Miller, Y. Yang",1718
"Stella Gatziu, Manfred Jeusfeld, Martin Staudt, Yannis Vassiliou",1719
"Windsor W. Hsu, Alan Jay Smith, Honesty C. Young",1720
Towards a richer Web object model,1721
"Jan Flokstra, Maurice van Keulen, Jacek Skowronek",1722
On views and XML,1723
Algebraic query optimisation for database programming languages,1724
"Ron Avnur, Joseph M. Hellerstein",1725
Focused Crawling Using Context Graphs,1726
MindReader: Querying Databases Through Multiple Examples,1727
"Peter Piatko, Roman Yangarber, Daoi Lin, Dennis Shasha",1728
Self-similarity in the Web,1729
Computing capabilities of mediators,1730
"Aidong Zhang, Marian Nodine, Bharat Bhargava, Omran Bukhres",1731
"Maria Halkidi, Yannis Batistakis, Michalis Vazirgiannis",1732
W3QS: A Query System for the World-Wide Web,1733
"Harald Kosch, L&#225;szl&#243; B&#246;sz&#246;rm&#233;nyi, Alexander Bachlechner, Christian Hanin, Christian Hofbauer, Margit Lang, Carmen Riedler, Roland Tusch",1734
"Ernest Teniente, Antoni Oliv&#233;",1735
Spatial operators,1736
Efficient geometry-based similarity search of 3D spatial databases,1737
"M. Carey, D. Chamberlin, D. Doole, S. Rielau, N. Mattos, S. Narayanan, B. Vance, R. Swagerman",1738
"Evaggelia Pitoura, Panos K. Chrysanthis",1739
A Transaction Replication Scheme for a Replicated Database with Node Autonomy,1740
Jia Liang Han,1741
"Flip Korn, S. Muthukrishnan, Yunyue Zhu",1742
Bill Rosenblatt,1743
A system for watermarking relational databases,1744
Very Large Databases in a Commercial Application Environment,1745
"Mukesh K. Mohania, Nandlal L. Sarda",1746
"Vijayshankar Raman, Bhaskaran Raman, Joseph M. Hellerstein",1747
Diag-Join: An Opportunistic Join Algorithm for 1:N Relationships,1748
"Nabil R. Adam, Yelena Yesha",1749
Stuart E. Madnick,1750
"Demet Aksoy, Michael J. Franklin, Stanley B. Zdonik",1751
MDM: a multiple-data model tool for the management of heterogeneous database schemes,1752
"Ulrike Jaeger, Johann Christoph Freytag",1753
Random sampling for histogram construction: how much is enough?,1754
"Sushil Jajodia, Pierangela Samarati, V. S. Subrahmanian, Eliza Bertino",1755
Supporting global user profiles through trusted authorities,1756
"Swarup Acharya, Viswanath Poosala, Sridhar Ramaswamy",1757
Generating efficient plans for queries using views,1758
Generalizing GlOSS to Vector-Space Databases and Broker Hierarchies,1759
Historical queries along multiple lines of time evolution,1760
Performance Issues in Incremental Warehouse Maintenance,1761
Clustering by pattern similarity in large data sets,1762
"Viswanath Poosala, Yannis E. Ioannidis",1763
"A. Prasad Sistla, Clement T. Yu, Chengwen Liu, King Liu",1764
"H. V. Jagadish, Olga Kapitskaia, Raymond T. Ng, Divesh Srivastava",1765
Ming-Chuan Wu,1766
Cache Conscious Algorithms for Relational Query Processing,1767
ZOO: A Desktop Experiment Management Environment,1768
"Domenico Beneventano, Sonia Bergamaschi, Claudio Sartori",1769
"Yair Wand, Veda C. Storey, Ron Weber",1770
Buffering and Read-Ahead Strategies for External Mergesort,1771
"Georg Gottlob, Christoph Koch, Reinhard Pichler",1772
Data mining: practical machine learning tools and techniques with Java implementations,1773
Application servers (panel session): born-again TP monitors for the Web,1774
User-cognizant multidimensional analysis,1775
"Subbu N. Subramanian, Shivakumar Venkataraman",1776
A performance study of transitive closure algorithms,1777
Implementing Abstract Objects with Inheritance in Datalogneg,1778
