,0
"Athman Bouguettaya, Ahmed K. Elmagarmid, Brahim Medjahed, M. Ouzzani",1688
The PointCast Network,1689
"Wolfgang Klas, Frank Moser, Achim Kraiss",1690
"COSIMA- your smart, speaking E-salesperson",1691
"Sang Hyuk Son, Rasikan David, Bhavani M. Thuraisingham",1692
"Steffen Staab, Rudi Studer, York Sure",1693
The Software Information Base: A Server for Reuse,1694
"Mark Levene, George Loizou",1695
"Ramakrishnan Srikant, Rakesh Agrawal, Alexandre V. Evfimievski",1696
Proxy-server architectures for OLAP,1697
An extensible compressor for XML data,1698
"Daniela Grigori, Fabio Casati, Umeshwar Dayal, Ming-Chien Shan",1699
"M. Tamer Özsu, Stavros Christodoulakis",1700
An access control model supporting periodicity constraints and temporal reasoning,1701
"Mark Porter, Andrew Laursen, Jeffrey Olkin",1702
Unpacking the semantics of source and usage to perform semantic reconciliation in large-scale information systems,1703
"Malcolm P. Atkinson, Ronald Morrison",1704
"Gautam Das, Surajit Chaudhuri, Brian Babcock",1705
"LH* - A Scalable, Distributed Data Structure",1706
"Sunil Prabhakar, Reynold Cheng",1707
I/O reference behavior of production database workloads and the TPC benchmarks-an analysis at the logical level,1708
"Helena Galhardas, Daniela Florescu, Dennis Shasha, Eric Simon",1709
The Network is the Database: Data Management for Highly Distributed Systems,1710
Jim Gray,1711
Reducing multidatabase query response time by tree balancing,1712
"Gerd G. Hillebrand, Peter Buneman, Susan B. Davidson, Dan Suciu",1713
"Chung-Min Chen, Munir Cochinwala, Claudio Petrone, Marc Pucci, Sunil Samtani, Patrizia Santa",1714
"Vinayak R. Borkar, Sunita Sarawagi, Kaustubh Deshmukh",1715
Towards a Richer Web Object Model,1716
"Asit Dan, Philip S. Yu, Jen Yao Chung",1717
A theory of redo recovery,1718
SQL/XML is making good progress,1719
Clustering categorical data: an approach based on dynamical systems,1720
Theory of Answering Queries Using Views,1721
Declustering of Key-Based Partitioned Signature Files,1722
Tail Recursion Elimination in Deductive Databases,1723
BIRN-M: a semantic mediator for solving real-world neuroscience problems,1724
"Theodore Johnson, Ethan L. Miller",1725
"Andrey Balmin, Thanos Papadimitriou, Yannis Papakonstantinou",1726
Tree pattern query minimization,1727
Extending Practical Pre-Aggregation in On-Line Analytical Processing,1728
Peer-to-peer research at Stanford,1729
Petabyte databases,1730
"S. Castano, V. De Antonellis, M. G. Fugini, B. Pernici",1731
"Vincent Oria, Benjamin Bin Yao, Shu Lin, Paul Iglinski, M. Tamer Özsu",1732
"G. Linderman, Alexandros Biliris, H. Chen, K. Ganapathi, Euthimios Panagos, S. Choo, David Schrader, William O'Connell",1733
"Ruxandra Domenig, Klaus R. Dittrich",1734
"Mary F. Fernandez, Peter Buneman, Dan Suciu",1735
SOCQET: Semantic OLAP with Compressed Cube and Summarization,1736
STRUDEL: a Web site management system,1737
Provision of Market Services for eCo Compliant Electronic Market Places,1738
"Ron Musick, Chris Miller",1739
"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",1740
"Alexandra Poulovassilis, Carol Small",1741
"Brad Adelberg, Matthew Denny",1742
Automating physical database design in a parallel database,1743
Improving Adaptable Similarity Query Processing by Using Approximations,1744
Adaptive parallel aggregation algorithms,1745
The LHAM log-structured history data access method,1746
"Bernhard Seeger, Björn Blohsfeld, Dieter Korus",1747
"Wolfgang May, Bertram Lud&#228;scher",1748
"S. Sudarshan, Prasan Roy, Abraham Silberschatz, S. Seshadri, Srinivas Ashwin",1749
Querying Multiple Bioinformatics Data Sources: Can Semantic Web Research Help?,1750
"Arnd Christian König, Gerhard Weikum",1751
Cost Models DO Matter: Providing Cost Information for Diverse Data Sources in a Federated System,1752
STING: A Statistical Information Grid Approach to Spatial Data Mining,1753
"Kevin Smith, Athman Bouguettaya, Mourad Ouzzani, James Beard, Lily Hendra, Boualem Benatallah",1754
Case Squire,1755
Andreas Meier,1756
On Views and XML,1757
Real-Time Database - Similarity Semantics and Resource Scheduling,1758
"Arnon Rosenthal, David Reiner",1759
Leonid Libkin,1760
Themistoklis Palpanas,1761
"Diane L. Davison, Goetz Graefe",1762
DOMINO: Databases fOr MovINg Objects tracking,1763
Design and User Testing of a Multi-Paradigm Query Interface to an Object-Oriented Database,1764
Paul Cotton,1765
Self-Organizing Data Sharing Communities with SAGRES,1766
Realm-Based Spatial Data Types: The ROSE Algebra,1767
Guest editorial,1768
A Requirement-Based Approach to Data Modeling and Re-Engineering,1769
Red Brick Warehouse: A Read-Mostly RDBMS for Open SMP Platforms,1770
"Dennis Shasha, Philippe Bonnet",1771
"Johannes Gehrke, Flip Korn, Divesh Srivastava",1772
Standards for databases on the grid,1773
"Hongjun Lu, Huan Liu, Rudy Setiono",1774
"Antony L. Hosking, Jiawan Chen",1775
Building knowledge base management systems,1776
"Janet L. Wiener, Jason McHugh, Serge Abiteboul, Qingshan Luo, Anand Rajaraman, Dallan Quass, Jeffrey D. Ullman, Roy Goldman, Hugo Rivero, Jennifer Widom, Svetlozar Nestorov, Kevin Haas",1777
A Survey of Logical Models for OLAP Databases,1778
The Asilomar Report on Database Research,1779
On applying hash filters to improving the execution of multi-join queries,1780
"Stelios Paparizos, Shurug Al-Khalifa, Adriane Chapman, H. V. Jagadish, Laks V. S. Lakshmanan, Andrew Nierman, Jignesh M. Patel, Divesh Srivastava, Nuwee Wiwatwattana, Yuqing Wu, Cong Yu",1781
Fast Algorithms for Mining Association Rules in Large Databases,1782
Extended Ehemeral Logging: Log Storage Management for Applications with Long Lived Transactions,1783
"Raymond Ng, Laks V. S. Lakshmanan, Jiawei Han, Teresa Mah",1784
"Daniel S. Weld, Alon Y. Levy, Marc Friedman, Zachary G. Ives, Daniela Florescu",1785
"Tali Yatzkar-Haham, Asaf Adi, David Botzer, Opher Etzion",1786
"Can T&#252;rker, Michael Gertz",1787
Workshop report on experiences using object data management in the real-world,1788
"Mary Tork Roth, Laura M. Haas, Fatma Ozcan",1789
"i3: intelligent, interactive investigation of OLAP data cubes",1790
A study on the management of semantic transaction for efficient data retrieval,1791
"Amol Deshpande, Minos Garofalakis, Rajeev Rastogi",1792
"Piero Fraternali, Letizia Tanca",1793
Discovery of Multiple-Level Association Rules from Large Databases,1794
Query processing and optimization in Oracle Rdb,1795
"Babis Theodoulidis, George Karvelis, Jayant Chaudhary, Aziz Ait-Braham, Simon Sou, George Andrianopoulos",1796
Algorithms for Mining Association Rules for Binary Segmentations of Huge Categorical Databases,1797
Progress on HPCC and NII,1798
"S. Seshadri, Nandlal L. Sarda, D. B. Phatak, S. Sudarshan",1799
Small Materialized Aggregates: A Light Weight Index Structure for Data Warehousing,1800
"Peter Thanisch, Colin Stirling, Tim Kempster",1801
Estimating Page Fetches for Index Scans with Finite LRU Buffers,1802
A conceptual architecture for semantic web enabled web services,1803
Learning response time for WebSources using query feedback and application in query optimization,1804
"Eugene J. Shekita, David E. Simmen, Timothy Malkemus",1805
"Yannis Papakonstantinou, Richard Marciano, Chaitanya K. Baru, Pavel Velikhov, Vincent Chu, Amarnath Gupta, Bertram Ludäscher",1806
Your Mediators Need Data Conversion!,1807
M. Moni,1808
"Asuman Dogac, Mehmet Altinel, Cetin Ozkan, Ilker Durusoy",1809
"Volker Markl, Guy M. Lohman",1810
"Shekar Ramanathan, Julia Hodges",1811
The design of a retrieval technique for high-dimensional data on tertiary storage,1812
"X. Sean Wang, Claudio Bettini, Alexander Brodsky, Sushil Jajodia",1813
"Chris Olston, Allison Woodruff, Alexander Aiken, Michael Chu, Vuk Ercegovac, Mark Lin, Mybrid Spalding, Michael Stonebraker",1814
LDAP directory services- just another database application? (tutorial session),1815
Path sharing and predicate evaluation for high-performance XML filtering,1816
"Database Research at the Indian Institute of Technology, Bombay",1817
GraphDB: Modeling and Querying Graphs in Databases,1818
DBGlobe: a service-oriented P2P system for global computing,1819
ACDN: a content delivery network for applications,1820
On saying Enough already! in SQL,1821
"Jim Melton, Nelson Mendoca Mattos",1822
"Vish Jumani, Lyman Do, David Van Rossum, Pamela Drew, Wei Jin",1823
Query Processing in Tertiary Memory Databases,1824
"Roger S. Barga, Calton Pu",1825
Using Formal Methods to Reason about Semantics-Based Decompositions of Transactions,1826
Real-time database - similarity and resource scheduling,1827
Specification and implementation of exceptions in workflow management systems,1828
"Divesh Srivastava, Flip Korn, Johannes Gehrke",1829
XPRESS: a queriable compression for XML data,1830
"Sharad Mehrotra, Kaushik Chakrabarti",1831
"Vassilis J. Tsotras, Carlo Zaniolo, Shu-Yao Chien",1832
"Raymond T. Ng, Alan Wagner, Yu Yin",1833
"Mehmet Altinel, Demet Aksoy, Thomas Baby, Michael Franklin, William Shapiro, Stan Zdonik",1834
COSS: The Common Object Services Specifications,1835
The TreeScape System: Reuse of Pre-Computed Aggregates over Irregular OLAP Hierarchies,1836
Optimizing queries on files,1837
"Navin Kabra, David J. DeWitt",1838
Opher Etzion,1839
"Daniel A. Keim, Alexander Hinneburg",1840
"Carsten A. Gerlhof, Alfons Kemper, Guido Moerkotte",1841
"Shalom Tsur, Serge Abiteboul, Rakesh Agrawal, Umeshwar Dayal, Johannes Klein, Gerhard Weikum",1842
"Wei Li, Dengfeng Gao, Richard Thomas Snodgrass",1843
"Ilker Durusoy, Cetin Ozkan, Mehmet Altinel, Asuman Dogac",1844
"Ratio Rules: A New Paradigm for Fast, Quantifiable Data Mining",1845
"Taosong He, Stephen G. Eick, Kenneth C. Cox",1846
"Rafael Alonso, Yuh-Lin Chang, V. S. Mani, Liviu Iftode",1847
Standards in Practice,1848
Special Issue on Data Mining for Intrusion Detection and Threat Analysis - Guest Editor's Introduction,1849
"Jun Rao, Kenneth A. Ross",1850
"Henrique Paques, Wei Tang, Calton Pu, Wei Han, Ling Liu, David Buttler",1851
"Theodore Johnson, Tamraparni Dasu",1852
An optimal and progressive algorithm for skyline queries,1853
Intra-Transaction Parallelism in the Mapping of an Object Model to a Relational Multi-Processor System,1854
Database patchwork on the Internet,1855
"Richard Sidle, Wolfgang Lehner, Hamid Pirahesh, Roberta Cochrane",1856
Bounded Ignorance: A Technique for Increasing Concurrency in a Replicated System,1857
A Framework for Implementing Hypothetical Queries,1858
Data grid management systems,1859
"Research and Practice in Federated Information Systems, Report of the EFIS '2000 International Workshop",1860
"Claire Morpain, Mich&#233;le Cart, Jean Ferri&#233;, Jean-Fran&#231;ois Pons",1861
"SungRan Cho, Sihem Amer-Yahia, Laks V. S. Lakshmanan, Divesh Srivastava",1862
"Jing Chen, Louxin Zhang, Limsoon Wong",1863
"Shunsuke Uemura, Masatoshi Yoshikawa, Yasushi Sakurai, Haruhiko Kojima",1864
"Robert W. Irving, Malcolm P. Atkinson, Ela Hunt",1865
"Chun Xu, Eric N. Hanson, Roxana Dastur, I.-Cheng Chen, Vijay Ramaswamy, Wendy Tan, Kurt Engel",1866
Similarity-Based Queries for Time Series Data,1867
"Ela Hunt, Malcolm P. Atkinson, Robert W. Irving",1868
"S. Muthukrishnan, H. V. Jagadish, Kenneth C. Sevcik, Torsten Suel, Nick Koudas, Viswanath Poosala",1869
CORPORATE Object Database Management Group,1870
"C. Mohan, Ron Barber, S. Watts, A. Somani, Markos Zaharioudakis",1871
"Barbara Pernici, Massimo Mecella",1872
Are we working on the right problems? (panel),1873
A Fast Index for Semistructured Data,1874
Data mining: practical machine learning tools and techniques with Java implementations,1875
Reconciling schemas of disparate data sources: a machine-learning approach,1876
"Temporal coalescing with now granularity, and incomplete information",1877
"Liangzhao Zeng, Boualem Benatallah, Phuong Nguyen, Anne H. H. Ngu",1878
"Jean-Robert Gruser, Louiqa Raschid, Vladimir Zadorozhny, Tao Zhan",1879
"Jörg Sander, Hans-Peter Kriegel, Markus M. Breunig, Mihael Ankerst",1880
Scalable Techniques for Mining Causal Structures,1881
Karl-Heinz Hess,1882
"Claudia Bauzer Medeiros, Mario A. Nascimento",1883
"Damianos Chatziantoniou, Kenneth A. Ross",1884
"Amr El Abbadi, Gunter Schlageter, Kyu-Young Whang",1885
"Kaladhar Voruganti, M. Tamer &#214;zsu, Ronald C. Unrau",1886
The Onion Technique: Indexing for Linear Optimization Queries,1887
TIP: a temporal extension to Informix,1888
"Gayatri Sathe, Sunita Sarawagi",1889
DEC data distributor: for data replication and data warehousing,1890
Arjan Loeffen,1891
"Sha Guo, Mark Allen Weiss, Wei Sun",1892
Cost Estimation of User-Defined Methods in Object-Relational Database Systems,1893
Efficient and Effective Metasearch for Text Databases Incorporating Linkages among Documents,1894
Constructing the next 100 database management systems: like the handyman or like the engineer?,1895
The Garlic Project,1896
The Database Research Group at ETH Zurich,1897
Online Dynamic Reordering for Interactive Data Processing,1898
Answering complex SQL queries using automatic summary tables,1899
Infosphere Project: System Support for Information Flow Applications,1900
Of Objects and Databases: A Decade of Turmoil,1901
Using metadata for the intelligent browsing of structured media objects,1902
Automatic Subspace Clustering of High Dimensional Data for Data Mining Applications,1903
Chebel Mina,1904
Michael Dertouzos,1905
Marianne Winslett,1906
"Stéphane Grumbach, Philippe Rigaux, Luc Segoufin",1907
Comparing Hierarchical Data in External Memory,1908
Quantifiable data mining using ratio rules,1909
"Juliana Freire, Rajeev Rastogi, Michael Benedikt, Wenfei Fan, Chee Yong Chan",1910
Sergio Greco,1911
"Hongjun Lu, Guoren Wang, Ge Yu, Yubin Bao, Jianhua Lv, Yaxin Yu",1912
"Yossi Matias, Phillip B. Gibbons, Viswanath Poosala",1913
"Kouichi Yasutake, Kazutoshi Sumiya, Yoshihiko Imai, Hirohiko Tanaka, Norio Sanada",1914
"Jeffrey F. Naughton, Amit Shukla, Karthikeyan Ramasamy, Prasad Deshpande",1915
Mining quantitative association rules in large relational tables,1916
Fox Development Team,1917
Metadata for multimedia documents,1918
"Kosmas Karadimitriou, John M. Tyler",1919
A Framework for Supporting Data Integration Using the Materialized and Virtual Approaches,1920
An asymptotically optimal multiversion B-tree,1921
"Beng Chin Ooi, Kian-Lee Tan, Cheng Hian Goh",1922
"Vladimir Zadorozhny, Louiqa Raschid, Maria Esther Vidal, Tolga Urhan, Laura Bright",1923
"Workflow automation: applications, technology and research",1924
In-Memory Data Management for Consumer Transactions The Times-Ten Approach,1925
"Benjamin G. Zorn, Alexander L. Wolf, Jonathan E. Cook",1926
Dynamic Update Cube for Range-sum Queries,1927
Efficient resumption of interrupted warehouse loads,1928
Efficient and effective metasearch for text databases incorporating linkages among documents,1929
"Davood Rafiei, Alberto O. Mendelzon",1930
"Nick Roussopoulos, Stephen Kelley, Fr&#233;d&#233;ric Vincent",1931
Querying Multiple Features of Groups in Relational Databases,1932
Parallel Database Systems in the 1990's,1933
Towards Knowledge-Based Digital Libraries,1934
Online query processing: a tutorial,1935
Jennifer Widom,1936
PLASTIC: reducing query optimization overheads through plan recycling,1937
Comprehension Syntax,1938
Online aggregation,1939
"Sumit Ganguly, Minos N. Garofalakis, Rajeev Rastogi",1940
"Qun Chen, Andrew Lim, Kian Win Ong",1941
"Jonathan E. Cook, Alexander L. Wolf, Benjamin G. Zorn",1942
"J&#233;r&#244;me Darmont, Michel Schneider",1943
Real Business Processing Meets the Web,1944
Semantic Interoperability in Information Services: Experiencing with CoopWARE,1945
Sanket Atal,1946
"Sonia Bergamaschi, Maurizio Vincini, Silvana Castano",1947
Safe and Efficient Sharing of Persistent Objects in Thor,1948
Automated resolution of semantic heterogeneity in multidatabases,1949
XRANK: Ranked Keyword Search over XML Documents,1950
Optimizing Queries with Universal Quantification in Object-Oriented and Object-Relational Databases,1951
Approximate Similarity Retrieval with M-Trees,1952
Pedro Celis,1953
Using the CALANDA Time Series Management System,1954
"Stefano Ceri, Stefano Paraboschi, Angela Bonifati",1955
"Elke A. Rundensteiner, Matthew O. Ward, Jing Yang, Punit R. Doshi",1956
"Daniel Barbar&#225;, Mark Sullivan",1957
Michael M. David,1958
Using Versions in Update Transactions: Application to Integrity Checking,1959
"M. Ouzzani, M. A. Atroun, N. L. Belkhodja",1960
